,date,humidity
382,2017-11-01,61.9
383,2017-12-01,31.0
384,2017-01-02,72.8
385,2017-02-02,37.9
386,2017-03-02,50.6
387,2017-04-02,58.8
388,2017-05-02,49.6
389,2017-06-02,49.3
390,2017-07-02,79.3
391,2017-08-02,81.5
392,2017-09-02,63.0
393,2017-10-02,79.8
394,2017-11-02,74.0
395,2017-12-02,54.5
396,2017-01-03,68.4
397,2017-02-03,48.8
398,2017-03-03,48.6
399,2017-04-03,45.9
400,2017-05-03,54.3
401,2017-06-03,47.0
402,2017-07-03,72.6
403,2017-08-03,71.8
404,2017-09-03,61.0
405,2017-10-03,75.6
406,2017-11-03,65.5
407,2017-12-03,68.8
408,2017-01-04,71.9
409,2017-02-04,49.1
410,2017-03-04,57.8
411,2017-04-04,43.5
412,2017-05-04,61.0
413,2017-06-04,46.8
414,2017-07-04,80.5
415,2017-08-04,71.0
416,2017-09-04,69.5
417,2017-10-04,67.0
418,2017-11-04,51.5
419,2017-12-04,53.6
420,2017-01-05,68.1
421,2017-02-05,67.3
422,2017-03-05,59.4
423,2017-04-05,77.4
424,2017-05-05,88.3
425,2017-06-05,50.5
426,2017-07-05,81.8
427,2017-08-05,68.9
428,2017-09-05,76.3
429,2017-10-05,68.6
430,2017-11-05,67.4
431,2017-12-05,47.1
432,2017-01-06,60.5
433,2017-02-06,40.9
434,2017-03-06,32.6
435,2017-04-06,86.4
436,2017-05-06,41.9
437,2017-06-06,68.6
438,2017-07-06,89.6
439,2017-08-06,62.5
440,2017-09-06,86.4
441,2017-10-06,87.3
442,2017-11-06,71.0
443,2017-12-06,61.1
444,2017-01-07,69.9
445,2017-02-07,49.8
446,2017-03-07,35.4
447,2017-04-07,69.5
448,2017-05-07,40.6
449,2017-06-07,72.3
450,2017-07-07,90.4
451,2017-08-07,60.3
452,2017-09-07,81.0
453,2017-10-07,82.4
454,2017-11-07,74.9
455,2017-12-07,64.0
456,2017-01-08,76.4
457,2017-02-08,45.5
458,2017-03-08,47.5
459,2017-04-08,62.6
460,2017-05-08,50.3
461,2017-06-08,54.6
462,2017-07-08,91.9
463,2017-08-08,70.5
464,2017-09-08,73.8
465,2017-10-08,75.4
466,2017-11-08,53.8
467,2017-12-08,35.0
468,2017-01-09,57.4
469,2017-02-09,31.5
470,2017-03-09,37.5
471,2017-04-09,56.4
472,2017-05-09,88.0
473,2017-06-09,49.6
474,2017-07-09,84.3
475,2017-08-09,87.0
476,2017-09-09,70.8
477,2017-10-09,75.0
478,2017-11-09,61.4
479,2017-12-09,57.3
480,2017-01-10,55.8
481,2017-02-10,35.9
482,2017-03-10,42.0
483,2017-04-10,45.3
484,2017-05-10,74.8
485,2017-06-10,63.8
486,2017-07-10,85.8
487,2017-08-10,72.4
488,2017-09-10,68.8
489,2017-10-10,78.3
490,2017-11-10,61.1
491,2017-12-10,69.4
492,2017-01-11,33.0
493,2017-02-11,37.4
494,2017-03-11,41.9
495,2017-04-11,59.0
496,2017-05-11,61.6
497,2017-06-11,59.0
498,2017-07-11,78.5
499,2017-08-11,78.8
500,2017-09-11,87.5
501,2017-10-11,72.8
502,2017-11-11,36.5
503,2017-12-11,39.9
504,2017-01-12,55.3
505,2017-02-12,48.9
506,2017-03-12,49.3
507,2017-04-12,23.0
508,2017-05-12,85.4
509,2017-06-12,56.5
510,2017-07-12,75.6
511,2017-08-12,76.3
512,2017-09-12,70.5
513,2017-10-12,79.1
514,2017-11-12,58.9
515,2017-12-12,30.8
516,2017-01-13,44.9
517,2017-02-13,50.0
518,2017-03-13,47.8
519,2017-04-13,42.5
520,2017-05-13,68.8
521,2017-06-13,65.8
522,2017-07-13,78.3
523,2017-08-13,76.1
524,2017-09-13,62.9
525,2017-10-13,58.9
526,2017-11-13,68.1
527,2017-12-13,34.8
528,2017-01-14,34.3
529,2017-02-14,49.5
530,2017-03-14,43.4
531,2017-04-14,49.0
532,2017-05-14,42.9
533,2017-06-14,61.1
534,2017-07-14,81.9
535,2017-08-14,96.6
536,2017-09-14,65.5
537,2017-10-14,50.1
538,2017-11-14,47.9
539,2017-12-14,36.1
540,2017-01-15,32.4
541,2017-02-15,49.6
542,2017-03-15,43.0
543,2017-04-15,59.8
544,2017-05-15,49.0
545,2017-06-15,48.8
546,2017-07-15,80.0
547,2017-08-15,95.4
548,2017-09-15,58.8
549,2017-10-15,75.8
550,2017-11-15,49.0
551,2017-12-15,37.1
552,2017-01-16,39.8
553,2017-02-16,66.6
554,2017-03-16,56.0
555,2017-04-16,62.0
556,2017-05-16,60.6
557,2017-06-16,57.6
558,2017-07-16,73.6
559,2017-08-16,85.5
560,2017-09-16,56.8
561,2017-10-16,66.1
562,2017-11-16,64.4
563,2017-12-16,40.8
564,2017-01-17,50.0
565,2017-02-17,44.1
566,2017-03-17,49.5
567,2017-04-17,88.6
568,2017-05-17,60.5
569,2017-06-17,54.4
570,2017-07-17,83.1
571,2017-08-17,80.0
572,2017-09-17,65.9
573,2017-10-17,75.4
574,2017-11-17,60.8
575,2017-12-17,42.0
576,2017-01-18,49.4
577,2017-02-18,19.6
578,2017-03-18,51.3
579,2017-04-18,60.4
580,2017-05-18,58.0
581,2017-06-18,58.0
582,2017-07-18,83.6
583,2017-08-18,77.4
584,2017-09-18,71.0
585,2017-10-18,61.9
586,2017-11-18,28.3
587,2017-12-18,56.9
588,2017-01-19,59.1
589,2017-02-19,50.6
590,2017-03-19,53.8
591,2017-04-19,36.1
592,2017-05-19,53.8
593,2017-06-19,54.5
594,2017-07-19,73.5
595,2017-08-19,85.3
596,2017-09-19,70.6
597,2017-10-19,61.4
598,2017-11-19,33.3
599,2017-12-19,51.6
600,2017-01-20,50.1
601,2017-02-20,45.3
602,2017-03-20,75.4
603,2017-04-20,52.6
604,2017-05-20,52.6
605,2017-06-20,73.3
606,2017-07-20,78.1
607,2017-08-20,91.3
608,2017-09-20,65.4
609,2017-10-20,68.6
610,2017-11-20,43.6
611,2017-12-20,52.0
612,2017-01-21,55.1
613,2017-02-21,48.3
614,2017-03-21,54.4
615,2017-04-21,56.1
616,2017-05-21,59.8
617,2017-06-21,66.6
618,2017-07-21,73.5
619,2017-08-21,90.8
620,2017-09-21,70.0
621,2017-10-21,62.9
622,2017-11-21,67.6
623,2017-12-21,60.1
624,2017-01-22,42.4
625,2017-02-22,84.5
626,2017-03-22,55.4
627,2017-04-22,68.0
628,2017-05-22,56.6
629,2017-06-22,62.9
630,2017-07-22,72.9
631,2017-08-22,88.8
632,2017-09-22,70.0
633,2017-10-22,45.4
634,2017-11-22,60.6
635,2017-12-22,60.4
636,2017-01-23,39.8
637,2017-02-23,42.6
638,2017-03-23,49.4
639,2017-04-23,63.4
640,2017-05-23,67.6
641,2017-06-23,62.9
642,2017-07-23,78.5
643,2017-08-23,77.3
644,2017-09-23,69.3
645,2017-10-23,48.4
646,2017-11-23,47.6
647,2017-12-23,71.4
648,2017-01-24,44.1
649,2017-02-24,31.1
650,2017-03-24,61.3
651,2017-04-24,59.9
652,2017-05-24,73.9
653,2017-06-24,64.3
654,2017-07-24,79.4
655,2017-08-24,68.3
656,2017-09-24,69.8
657,2017-10-24,76.4
658,2017-11-24,56.1
659,2017-12-24,67.9
660,2017-01-25,49.0
661,2017-02-25,49.6
662,2017-03-25,85.1
663,2017-04-25,68.1
664,2017-05-25,51.9
665,2017-06-25,71.5
666,2017-07-25,87.4
667,2017-08-25,66.9
668,2017-09-25,72.5
669,2017-10-25,72.5
670,2017-11-25,70.8
671,2017-12-25,38.4
672,2017-01-26,45.8
673,2017-02-26,54.5
674,2017-03-26,78.4
675,2017-04-26,71.6
676,2017-05-26,43.8
677,2017-06-26,84.5
678,2017-07-26,69.9
679,2017-08-26,54.5
680,2017-09-26,65.0
681,2017-10-26,73.6
682,2017-11-26,69.1
683,2017-12-26,44.1
684,2017-01-27,33.6
685,2017-02-27,60.1
686,2017-03-27,60.8
687,2017-04-27,29.5
688,2017-05-27,54.1
689,2017-06-27,70.1
690,2017-07-27,64.1
691,2017-08-27,61.8
692,2017-09-27,81.5
693,2017-10-27,69.8
694,2017-11-27,74.3
695,2017-12-27,30.8
696,2017-01-28,45.1
697,2017-02-28,55.9
698,2017-03-28,55.6
699,2017-04-28,38.8
700,2017-05-28,58.0
701,2017-06-28,66.6
702,2017-07-28,68.0
703,2017-08-28,71.0
704,2017-09-28,63.0
705,2017-10-28,69.9
706,2017-11-28,77.9
707,2017-12-28,52.9
708,2017-01-29,80.9
709,2017-02-29, 
710,2017-03-29,86.6
711,2017-04-29,41.0
712,2017-05-29,51.6
713,2017-06-29,78.8
714,2017-07-29,80.9
715,2017-08-29,55.6
716,2017-09-29,58.3
717,2017-10-29,48.1
718,2017-11-29,55.6
719,2017-12-29,66.3
720,2017-01-30,47.9
721,2017-02-30, 
722,2017-03-30,62.4
723,2017-04-30,45.6
724,2017-05-30,51.6
725,2017-06-30,75.9
726,2017-07-30,78.6
727,2017-08-30,45.8
728,2017-09-30,59.3
729,2017-10-30,39.9
730,2017-11-30,22.1
731,2017-12-30,75.9
732,2017-01-31,50.9
733,2017-02-31, 
734,2017-03-31,69.9
735,2017-04-31, 
736,2017-05-31,69.3
737,2017-06-31, 
738,2017-07-31,87.0
739,2017-08-31,59.8
740,2017-09-31, 
741,2017-10-31,58.0
742,2017-11-31, 
743,2017-12-31,43.0
744,2018-01-01,47.9
745,2018-02-01,50.5
746,2018-03-01,41.8
747,2018-04-01,66.0
748,2018-05-01,82.5
749,2018-06-01,56.6
750,2018-07-01,83.9
751,2018-08-01,62.4
752,2018-09-01,83.1
753,2018-10-01,54.4
754,2018-11-01,68.8
755,2018-12-01,64.8
756,2018-01-02,56.9
757,2018-02-02,40.4
758,2018-03-02,43.3
759,2018-04-02,75.8
760,2018-05-02,88.6
761,2018-06-02,57.6
762,2018-07-02,84.6
763,2018-08-02,61.9
764,2018-09-02,80.4
765,2018-10-02,67.1
766,2018-11-02,64.4
767,2018-12-02,71.3
768,2018-01-03,26.5
769,2018-02-03,41.5
770,2018-03-03,64.9
771,2018-04-03,75.8
772,2018-05-03,45.3
773,2018-06-03,64.8
774,2018-07-03,84.0
775,2018-08-03,67.4
776,2018-09-03,87.9
777,2018-10-03,67.8
778,2018-11-03,65.5
779,2018-12-03,90.9
780,2018-01-04,32.1
781,2018-02-04,29.0
782,2018-03-04,85.9
783,2018-04-04,86.3
784,2018-05-04,36.1
785,2018-06-04,63.9
786,2018-07-04,72.9
787,2018-08-04,71.6
788,2018-09-04,67.6
789,2018-10-04,68.8
790,2018-11-04,67.3
791,2018-12-04,68.0
792,2018-01-05,37.9
793,2018-02-05,35.1
794,2018-03-05,82.3
795,2018-04-05,88.6
796,2018-05-05,51.3
797,2018-06-05,80.8
798,2018-07-05,86.4
799,2018-08-05,60.6
800,2018-09-05,68.3
801,2018-10-05,89.0
802,2018-11-05,69.6
803,2018-12-05,41.1
804,2018-01-06,52.3
805,2018-02-06,30.5
806,2018-03-06,58.3
807,2018-04-06,55.3
808,2018-05-06,90.8
809,2018-06-06,68.1
810,2018-07-06,83.8
811,2018-08-06,66.8
812,2018-09-06,77.6
813,2018-10-06,80.0
814,2018-11-06,74.9
815,2018-12-06,69.4
816,2018-01-07,61.9
817,2018-02-07,43.9
818,2018-03-07,69.0
819,2018-04-07,37.6
820,2018-05-07,88.9
821,2018-06-07,66.9
822,2018-07-07,64.3
823,2018-08-07,73.9
824,2018-09-07,81.5
825,2018-10-07,76.0
826,2018-11-07,82.3
827,2018-12-07,33.8
828,2018-01-08,81.4
829,2018-02-08,44.0
830,2018-03-08,78.1
831,2018-04-08,51.5
832,2018-05-08,65.1
833,2018-06-08,67.5
834,2018-07-08,68.4
835,2018-08-08,77.5
836,2018-09-08,75.4
837,2018-10-08,62.3
838,2018-11-08,88.6
839,2018-12-08,38.8
840,2018-01-09,45.0
841,2018-02-09,48.6
842,2018-03-09,68.8
843,2018-04-09,53.8
844,2018-05-09,60.0
845,2018-06-09,59.9
846,2018-07-09,89.4
847,2018-08-09,75.1
848,2018-09-09,68.8
849,2018-10-09,73.6
850,2018-11-09,62.4
851,2018-12-09,34.4
852,2018-01-10,57.3
853,2018-02-10,43.0
854,2018-03-10,67.1
855,2018-04-10,69.6
856,2018-05-10,64.8
857,2018-06-10,68.5
858,2018-07-10,82.0
859,2018-08-10,81.9
860,2018-09-10,62.8
861,2018-10-10,60.0
862,2018-11-10,74.8
863,2018-12-10,42.1
864,2018-01-11,46.5
865,2018-02-11,42.4
866,2018-03-11,61.0
867,2018-04-11,39.1
868,2018-05-11,60.3
869,2018-06-11,82.8
870,2018-07-11,75.6
871,2018-08-11,77.3
872,2018-09-11,63.3
873,2018-10-11,47.8
874,2018-11-11,80.4
875,2018-12-11,78.1
876,2018-01-12,47.5
877,2018-02-12,46.5
878,2018-03-12,66.3
879,2018-04-12,39.5
880,2018-05-12,78.0
881,2018-06-12,83.0
882,2018-07-12,75.6
883,2018-08-12,74.1
884,2018-09-12,70.0
885,2018-10-12,66.1
886,2018-11-12,75.4
887,2018-12-12,51.3
888,2018-01-13, 
889,2018-02-13,44.0
890,2018-03-13,71.0
891,2018-04-13,39.0
892,2018-05-13,73.8
893,2018-06-13,73.4
894,2018-07-13,75.0
895,2018-08-13,67.1
896,2018-09-13,84.6
897,2018-10-13,73.9
898,2018-11-13,77.0
899,2018-12-13,54.4
900,2018-01-14,72.5
901,2018-02-14,60.8
902,2018-03-14,72.4
903,2018-04-14,78.3
904,2018-05-14,64.4
905,2018-06-14,69.1
906,2018-07-14,72.1
907,2018-08-14,65.0
908,2018-09-14,89.0
909,2018-10-14,73.4
910,2018-11-14,75.5
911,2018-12-14,44.9
912,2018-01-15,65.6
913,2018-02-15,49.0
914,2018-03-15,91.8
915,2018-04-15,43.8
916,2018-05-15,72.4
917,2018-06-15,59.3
918,2018-07-15,69.9
919,2018-08-15,68.5
920,2018-09-15,90.1
921,2018-10-15,71.9
922,2018-11-15,74.9
923,2018-12-15,49.4
924,2018-01-16,85.6
925,2018-02-16,30.9
926,2018-03-16,65.0
927,2018-04-16,58.4
928,2018-05-16,93.4
929,2018-06-16,61.9
930,2018-07-16,69.5
931,2018-08-16,80.9
932,2018-09-16,78.4
933,2018-10-16,80.0
934,2018-11-16,87.0
935,2018-12-16,75.6
936,2018-01-17,87.4
937,2018-02-17,22.3
938,2018-03-17,60.8
939,2018-04-17,63.6
940,2018-05-17,91.6
941,2018-06-17,68.6
942,2018-07-17,70.9
943,2018-08-17,60.1
944,2018-09-17,75.4
945,2018-10-17,73.1
946,2018-11-17,68.8
947,2018-12-17,72.3
948,2018-01-18,80.3
949,2018-02-18,26.3
950,2018-03-18,83.3
951,2018-04-18,59.3
952,2018-05-18,83.0
953,2018-06-18,66.4
954,2018-07-18,69.1
955,2018-08-18,65.4
956,2018-09-18,72.0
957,2018-10-18,60.8
958,2018-11-18,67.0
959,2018-12-18,68.5
960,2018-01-19,68.8
961,2018-02-19,39.4
962,2018-03-19,89.6
963,2018-04-19,57.9
964,2018-05-19,63.6
965,2018-06-19,80.8
966,2018-07-19,67.4
967,2018-08-19,68.5
968,2018-09-19,78.1
969,2018-10-19, 
970,2018-11-19,62.6
971,2018-12-19,64.6
972,2018-01-20,64.3
973,2018-02-20,39.8
974,2018-03-20,54.4
975,2018-04-20,53.4
976,2018-05-20,53.6
977,2018-06-20,70.6
978,2018-07-20,67.0
979,2018-08-20,68.5
980,2018-09-20,89.3
981,2018-10-20,69.6
982,2018-11-20,60.3
983,2018-12-20,74.9
984,2018-01-21,61.3
985,2018-02-21,21.1
986,2018-03-21,81.9
987,2018-04-21,62.6
988,2018-05-21,64.0
989,2018-06-21,60.9
990,2018-07-21,65.9
991,2018-08-21,65.5
992,2018-09-21,89.8
993,2018-10-21,68.8
994,2018-11-21,63.4
995,2018-12-21,78.5
996,2018-01-22,53.4
997,2018-02-22,39.4
998,2018-03-22,61.1
999,2018-04-22,80.5
1000,2018-05-22,69.8
1001,2018-06-22,60.1
1002,2018-07-22,71.0
1003,2018-08-22,62.4
1004,2018-09-22,81.8
1005,2018-10-22,75.0
1006,2018-11-22,42.0
1007,2018-12-22,74.0
1008,2018-01-23,39.4
1009,2018-02-23,59.4
1010,2018-03-23,60.0
1011,2018-04-23,91.6
1012,2018-05-23,60.5
1013,2018-06-23,68.4
1014,2018-07-23,69.1
1015,2018-08-23,79.5
1016,2018-09-23,72.9
1017,2018-10-23,77.4
1018,2018-11-23,56.1
1019,2018-12-23,47.6
1020,2018-01-24,30.5
1021,2018-02-24,60.4
1022,2018-03-24,59.9
1023,2018-04-24,80.1
1024,2018-05-24,56.5
1025,2018-06-24,62.0
1026,2018-07-24,71.8
1027,2018-08-24,66.5
1028,2018-09-24,75.1
1029,2018-10-24,71.4
1030,2018-11-24,79.4
1031,2018-12-24,46.4
1032,2018-01-25,22.4
1033,2018-02-25,61.3
1034,2018-03-25,62.3
1035,2018-04-25,52.8
1036,2018-05-25,56.3
1037,2018-06-25,65.0
1038,2018-07-25,69.0
1039,2018-08-25,79.6
1040,2018-09-25,65.1
1041,2018-10-25,69.4
1042,2018-11-25,89.0
1043,2018-12-25,47.5
1044,2018-01-26,23.1
1045,2018-02-26,53.1
1046,2018-03-26,58.6
1047,2018-04-26,61.4
1048,2018-05-26,58.6
1049,2018-06-26,84.4
1050,2018-07-26,62.6
1051,2018-08-26,90.4
1052,2018-09-26,62.8
1053,2018-10-26,86.0
1054,2018-11-26,77.3
1055,2018-12-26,33.4
1056,2018-01-27,37.1
1057,2018-02-27,61.4
1058,2018-03-27,58.6
1059,2018-04-27,58.3
1060,2018-05-27,66.3
1061,2018-06-27,79.5
1062,2018-07-27,71.1
1063,2018-08-27,92.4
1064,2018-09-27,64.4
1065,2018-10-27,72.9
1066,2018-11-27,73.4
1067,2018-12-27,16.5
1068,2018-01-28,33.6
1069,2018-02-28,78.8
1070,2018-03-28,61.1
1071,2018-04-28,70.0
